"datetime","wind_speed","v_var","u*","wind_dir","L"
2020-05-09 08:00:00,3.47834,1.67565,0.343556,327.549,-168.113
2020-05-09 08:30:00,3.55086,1.96473,0.319968,329.353,-135.976
2020-05-09 09:00:00,3.34127,1.50641,0.316923,331.036,-122.868
2020-05-09 09:30:00,3.40132,2.2579,0.306813,337.269,-118.411
2020-05-09 10:00:00,2.94754,1.79799,0.204273,345.09,-32.7233
2020-05-09 10:30:00,2.78786,2.14368,0.267625,321.165,-50.8161
2020-05-09 11:00:00,2.97841,1.59567,0.31872,321.564,-139.096
2020-05-09 11:30:00,2.59538,1.2958,0.325404,317.666,-119.223
2020-05-09 12:00:00,2.33948,1.68423,0.330019,313.752,-109.396
2020-05-09 12:30:00,2.25517,2.95847,0.356726,336.282,-86.4158
2020-05-09 13:00:00,2.09996,1.73704,0.35838,279.95,-110.938
2020-05-09 13:30:00,1.88997,1.7758,0.25352,298.425,-48.0399
2020-05-09 14:00:00,1.57714,1.76101,0.295251,295.285,-72.9767
2020-05-09 14:30:00,0.647494,1.05736,0.268542,208.237,-51.6502
2020-05-09 15:00:00,0.986489,1.07147,0.206039,320.951,-30.8383
2020-05-09 15:30:00,0.915414,0.764409,0.258027,288.389,-67.2879
2020-05-09 16:00:00,0.979232,0.932173,0.285572,253.97,-111.277
2020-05-09 16:30:00,1.21268,1.34015,0.144631,248.008,-18.29
2020-05-09 17:00:00,0.906049,0.40746,0.195764,185.031,395.917
2020-05-09 17:30:00,0.204893,0.0609,0.174838,12.1459,-89.5085
2020-05-09 18:00:00,0.902125,0.525252,0.174848,126.402,104.116
2020-05-09 18:30:00,2.87244,1.26129,0.272453,167.502,55.2666
2020-05-09 19:00:00,3.62848,1.08035,0.297798,162.993,58.7181
2020-05-09 19:30:00,3.10146,0.430749,0.246748,159.777,39.7511
2020-05-09 20:00:00,3.13188,0.393035,0.232051,158.539,31.4809
2020-05-09 20:30:00,3.25326,0.346415,0.230266,161.237,45.0858
2020-05-09 21:00:00,3.12097,0.313798,0.220116,152.792,45.5176
2020-05-09 21:30:00,2.80252,0.313158,0.192498,147.642,38.7132
2020-05-09 22:00:00,2.98966,0.37664,0.200247,157.351,46.7108
2020-05-09 22:30:00,3.34963,0.388041,0.207141,156.77,48.9313
2020-05-09 23:00:00,3.42185,0.643491,0.276758,154.613,109.193
2020-05-09 23:30:00,3.22172,1.6642,0.32035,178.726,165.473
2020-05-10,2.64128,0.552728,0.288655,193.872,119.304
2020-05-10 00:30:00,2.10736,1431.09,38.1918,185.686,-20537.8
2020-05-10 01:00:00,1.9712,0.196243,0.160332,168.561,-480.129
2020-05-10 01:30:00,2.01633,0.153686,0.137696,161.676,1329.74
2020-05-10 02:00:00,1.55935,0.127228,0.134786,147.432,-94.578
2020-05-10 02:30:00,1.40003,0.168972,0.121624,136.328,-835.129
2020-05-10 03:00:00,1.36457,0.225708,0.148389,163.542,143.343
2020-05-10 03:30:00,1.52852,0.112029,0.113327,148.888,-752.388
2020-05-10 04:00:00,1.98271,0.198166,0.165126,150.22,-435.962
2020-05-10 04:30:00,1.72537,0.199904,0.166864,146.49,-861.202
2020-05-10 05:00:00,1.72586,0.183475,0.147297,155.449,-470.824
2020-05-10 05:30:00,2.12754,0.2586,0.151381,150.86,-80.7799
2020-05-10 06:00:00,2.47686,0.436303,0.203936,144.804,-265.977
2020-05-10 06:30:00,1.65861,1.33379,0.249955,188.997,-520.319
2020-05-10 07:00:00,1.36206,0.299545,0.170105,188.53,-177.062
2020-05-10 07:30:00,1.55414,0.276628,0.164777,180.394,-164.114
2020-05-10 08:00:00,1.15284,0.208792,0.12422,217.969,290.218
2020-05-10 08:30:00,1.81951,0.308153,0.16894,247.271,-371.674
2020-05-10 09:00:00,1.36985,0.17023,0.150698,263.801,-4032.72
2020-05-10 09:30:00,1.12935,0.147174,0.117512,267.331,-254.469
2020-05-10 10:00:00,1.0007,0.239784,0.12189,239.18,85.9343
2020-05-10 10:30:00,0.772485,0.353678,0.0647,211.681,14.4126
2020-05-10 11:00:00,1.0157,0.0584,0.0547,158.195,13.0731
2020-05-10 11:30:00,1.12724,0.131786,0.0652,159.421,21.9439
2020-05-10 12:00:00,0.58776,0.381618,0.0895,204.339,-24.1635
2020-05-10 12:30:00,0.878775,0.314813,0.118727,269.469,-23.263
2020-05-10 13:00:00,1.33898,0.352387,0.185894,315.312,-59.9012
2020-05-10 13:30:00,1.85134,0.50986,0.265691,307.202,-48.0472
2020-05-10 14:00:00,2.08151,0.889134,0.221565,328.278,-49.7003
2020-05-10 14:30:00,2.48538,0.572966,0.203239,326.435,-51.8206
2020-05-10 15:00:00,2.50049,0.874745,0.245471,326.163,-117.072
2020-05-10 15:30:00,2.5558,0.791538,0.188803,336.496,-55.5638
2020-05-10 16:00:00,2.56546,1.4046,0.29474,340.047,-254.715
2020-05-10 16:30:00,2.77632,1.5594,0.233785,329.164,-112.559
2020-05-10 17:00:00,2.85437,1.04737,0.289936,322.841,-689.982
2020-05-10 17:30:00,2.66029,1.17415,0.329189,325.59,435.071
2020-05-10 18:00:00,2.778,0.825122,0.270392,331.57,381.388
2020-05-10 18:30:00,2.54156,0.691645,0.233413,333.36,166.665
2020-05-10 19:00:00,2.36627,0.549111,0.204829,330.37,63.5214
2020-05-10 19:30:00,2.23917,0.474776,0.195493,329.727,55.3646
2020-05-10 20:00:00,1.5983,0.210347,0.145401,331.471,19.4192
2020-05-10 20:30:00,1.35172,0.170072,0.135064,327.884,13.5733
2020-05-10 21:00:00,1.22272,0.119448,0.157025,318.888,23.4068
2020-05-10 21:30:00,1.83769,0.339591,0.260134,312.777,96.4228
2020-05-10 22:00:00,2.15915,0.404029,0.28072,314.421,101.54
2020-05-10 22:30:00,2.18519,0.437364,0.240541,316.15,75.3716
2020-05-10 23:00:00,2.10737,0.433946,0.264316,310.35,88.4591
2020-05-10 23:30:00,2.14812,0.467845,0.306299,305.58,123.158
2020-05-11,1.79986,0.426049,0.264289,304.863,86.9071
2020-05-11 00:30:00,1.99664,0.491536,0.251526,309.045,155.944
2020-05-11 01:00:00,2.36986,0.60765,0.324541,309.055,342.233
2020-05-11 01:30:00,2.56653,0.642729,0.287055,304.399,361.881
2020-05-11 02:00:00,2.47033,0.655164,0.303193,311.884,261.282
2020-05-11 02:30:00,2.21603,0.53817,0.286528,307.595,1286.31
2020-05-11 03:00:00,2.14227,0.522618,0.237532,301.557,518.185
2020-05-11 03:30:00,2.32346,0.769645,0.305637,305.88,-2107.16
2020-05-11 04:00:00,2.29174,0.525047,0.322916,307.713,-306.994
2020-05-11 04:30:00,2.4241,0.804184,0.331131,310.94,-174.765
2020-05-11 05:00:00,2.19411,0.614123,0.292678,313.521,-128.875
2020-05-11 05:30:00,2.81308,0.815357,0.330099,312.853,-110.237
2020-05-11 06:00:00,2.49232,1.09684,0.375169,311.244,-149.445
2020-05-11 06:30:00,2.74853,0.988195,0.38134,315.164,-118.173
2020-05-11 07:00:00,2.58855,0.88261,0.248057,327.537,-50.7861
2020-05-11 07:30:00,2.75432,0.844945,0.289674,323.947,-69.5391
2020-05-11 08:00:00,2.88037,1.39436,0.290655,325.109,-62.6852
2020-05-11 08:30:00,3.00674,1.6157,0.279459,333.479,-87.659
2020-05-11 09:00:00,2.76185,1.69255,0.22003,329.987,-26.4131
2020-05-11 09:30:00,3.1347,2.08009,0.310182,337.904,-68.1421
2020-05-11 10:00:00,3.00524,1.36544,0.249444,334.426,-35.5461
2020-05-11 10:30:00,3.14238,1.9443,0.339073,327.816,-54.3888
2020-05-11 11:00:00,2.90743,1.37166,0.283592,333.024,-46.3308
2020-05-11 11:30:00,2.75622,1.98246,0.345597,327.827,-64.7226
2020-05-11 12:00:00,2.94425,1.62866,0.294736,327.106,-57.1558
2020-05-11 12:30:00,2.96502,1.07102,0.308829,324.304,-42.3591
2020-05-11 13:00:00,3.08637,1.58725,0.355054,321.432,-65.0156
2020-05-11 13:30:00,2.84042,2.52359,0.366503,322.133,-66.7712
2020-05-11 14:00:00,2.70411,1.34899,0.309743,323.558,-44.4205
2020-05-11 14:30:00,2.58935,2.36655,0.330497,316.519,-47.7321
2020-05-11 15:00:00,2.78008,1.94739,0.333943,331.898,-68.4671
2020-05-11 15:30:00,3.36129,2.50845,0.411108,307.068,-130.916
2020-05-11 16:00:00,3.4107,2.72432,0.333946,349.432,-71.997
2020-05-11 16:30:00,3.07049,3.98813,0.466447,315.673,-212.092
2020-05-11 17:00:00,3.34134,1.4625,0.406709,297.471,-167.49
2020-05-11 17:30:00,2.27185,0.887498,0.258354,296.466,-40.7769
2020-05-11 18:00:00,2.66876,1.29634,0.342644,303.434,-90.616
2020-05-11 18:30:00,2.03494,0.927748,0.17618,355.372,-19.617
2020-05-11 19:00:00,2.06106,1.23037,0.233476,312.493,-226.411
2020-05-11 19:30:00,2.37482,0.640779,0.315168,307.488,679.095
2020-05-11 20:00:00,2.61258,0.876401,0.275775,301.227,118.603
2020-05-11 20:30:00,1.85375,0.402027,0.266209,296.282,87.727
2020-05-11 21:00:00,1.73491,0.294036,0.199272,283.282,41.1554
2020-05-11 21:30:00,1.87674,0.277205,0.221483,275.6,111.939
2020-05-11 22:00:00,1.57973,0.152038,0.193018,268.994,63.761
2020-05-11 22:30:00,1.72122,0.161238,0.198075,268.2,52.1478
2020-05-11 23:00:00,1.55166,0.172801,0.204762,273.993,45.7726
2020-05-11 23:30:00,1.60211,0.303311,0.192063,277.913,44.5357
2020-05-12,1.96316,0.417204,0.231624,291.713,98.1778
2020-05-12 00:30:00,77.4016,28858.5,166.713,286.616,863691
2020-05-12 01:00:00,2.00281,0.357299,0.22204,287.795,98.013
2020-05-12 01:30:00,1.73473,0.305776,0.222653,285.032,150.953
2020-05-12 02:00:00,1.48067,0.197913,0.178852,267.954,48.7834
2020-05-12 02:30:00,1.5488,0.165712,0.180872,270.456,55.6778
2020-05-12 03:00:00,1.50354,0.162436,0.157915,270.453,42.5051
2020-05-12 03:30:00,1.10427,0.215236,0.170869,278.24,36.2936
2020-05-12 04:30:00,1.96817,0.303196,0.224963,268.109,-91.7125
2020-05-12 06:00:00,2.34702,0.669572,0.270433,269.652,-40.4488
2020-05-12 06:30:00,2.50371,0.901489,0.324061,275.038,-68.4998
2020-05-12 07:00:00,2.75733,0.953125,0.300215,277.834,-66.1757
2020-05-12 07:30:00,2.9369,1.59408,0.350979,283.97,-77.4881
2020-05-12 08:00:00,2.59729,1.91283,0.291961,280.173,-47.1924
2020-05-12 08:30:00,2.65735,2.66996,0.363472,280.717,-68.7346
2020-05-12 09:00:00,2.15296,1.83185,0.304038,274.554,-44.4713
2020-05-12 09:30:00,2.72544,1.48167,0.293966,282.617,-37.6789
2020-05-12 10:00:00,2.5388,1.91471,0.291737,301.145,-70.0888
2020-05-12 10:30:00,1.99227,1.59805,0.29761,260.443,-39.5641
2020-05-12 11:00:00,1.23349,0.869931,0.275594,263.45,-49.8375
2020-05-12 11:30:00,2.0551,1.8418,0.352372,298.481,-51.3921
2020-05-12 12:00:00,2.51499,1.28893,0.359811,283.963,-53.0183
2020-05-12 12:30:00,1.9394,1.0042,0.288504,317.523,-39.3515
2020-05-12 13:00:00,1.97298,1.75173,0.291344,297.299,-27.0583
2020-05-12 13:30:00,2.22776,1.77844,0.286391,286.869,-39.946
2020-05-12 14:00:00,2.04422,1.3116,0.297295,269.432,-27.3022
2020-05-12 14:30:00,1.73546,0.855964,0.231246,264.086,-31.9032
2020-05-12 15:00:00,1.89231,1.42423,0.259817,300.294,-33.3267
2020-05-12 15:30:00,2.0753,1.61926,0.29825,298.383,-42.3113
2020-05-12 16:00:00,1.67417,1.65598,0.316608,278.181,-66.0668
2020-05-12 16:30:00,1.43497,1.70566,0.298278,291.251,-124.235
2020-05-12 17:00:00,2.04948,1.07065,0.282439,303.739,-76594
2020-05-12 17:30:00,1.26038,0.907538,0.168434,54.6053,47785.5
2020-05-12 18:00:00,0.874147,0.198579,0.103404,181.526,-18.117
2020-05-12 18:30:00,0.872688,0.219089,0.112192,235.52,26.292
2020-05-12 19:00:00,0.493973,0.0362,0.0501,157.073,-5.46328
2020-05-12 19:30:00,0.259441,0.0517,0.0874,133.235,-17.3283
2020-05-12 20:00:00,0.456146,0.212426,0.165717,1.66762,33.9166
2020-05-12 20:30:00,0.688661,0.034,0.111718,177.378,12.9679
2020-05-12 21:00:00,0.926855,0.0749,0.0588,166.245,11.6081
2020-05-12 21:30:00,0.711083,0.0411,0.0626,160.996,-13.2277
2020-05-12 22:00:00,0.985229,0.0419,0.0601,164.877,22.0679
2020-05-12 22:30:00,0.784685,0.0813,0.0825,175.743,3.30317
2020-05-12 23:00:00,0.665784,0.0443,0.0475,177.328,-2.8185
2020-05-12 23:30:00,0.712183,0.0802,0.0268,189.624,-2.25516
2020-05-13,0.650066,0.0565,0.0246,181.772,-0.376255
2020-05-13 00:30:00,27.9557,4025.18,163.619,212.555,92200000
2020-05-13 01:00:00,1.2232,0.113011,0.144546,264.339,13.2744
2020-05-13 01:30:00,0.800744,0.0761,0.0984,266.5,19.1993
2020-05-13 02:00:00,1.00169,0.143673,0.168771,297.334,22.1495
2020-05-13 02:30:00,0.870435,0.101824,0.151162,293.99,32.0179
2020-05-13 03:00:00,0.608861,0.0839,0.10552,309.43,7.59324
2020-05-13 03:30:00,0.748846,0.108323,0.142469,298.695,25.7563
2020-05-13 04:00:00,1.39143,0.225705,0.161681,296.153,2323.87
2020-05-13 04:30:00,1.35858,0.255482,0.171207,310.467,-939.648
2020-05-13 05:00:00,2.08269,0.376318,0.25591,320.682,-264.637
2020-05-13 05:30:00,1.94673,0.47186,0.204578,328.393,-83.2355
2020-05-13 06:00:00,2.5359,0.862213,0.228927,328.117,-81.1765
2020-05-13 06:30:00,2.55168,1.20875,0.212326,335.113,-85.8187
2020-05-13 07:00:00,2.27982,0.782538,0.221228,328.919,-42.1537
2020-05-13 07:30:00,2.31854,1.19485,0.265759,321.438,-53.9032
2020-05-13 08:00:00,1.42135,0.829879,0.242536,320.278,-22.52
2020-05-13 08:30:00,1.80126,1.55965,0.281354,348.662,-20.7824
2020-05-13 09:00:00,1.33258,2.35715,0.291487,287.559,-30.6705
2020-05-13 09:30:00,1.91953,1.77958,0.259113,298.223,-20.6196
2020-05-13 10:00:00,1.77803,0.968675,0.350172,315.842,-47.7957
2020-05-13 10:30:00,2.35529,1.48738,0.317545,311.679,-42.1606
2020-05-13 11:00:00,1.60414,1.69143,0.263805,297.692,-22.9672
2020-05-13 11:30:00,2.18079,2.12711,0.295931,321.214,-34.5804
2020-05-13 12:00:00,2.82507,2.03313,0.221789,341.523,-18.4579
2020-05-13 12:30:00,1.71292,0.463099,0.21274,322.446,-17.8351
2020-05-13 13:00:00,1.86405,1.38545,0.277656,278.222,-44.2416
2020-05-13 13:30:00,2.65604,1.24474,0.372006,291.851,-66.4613
2020-05-13 14:00:00,2.34185,1.07647,0.292765,310.409,-40.9746
2020-05-13 14:30:00,2.28362,1.31414,0.318324,289.787,-61.6681
2020-05-13 15:00:00,2.21225,0.910076,0.269277,306.323,-37.2323
2020-05-13 15:30:00,1.53763,1.18623,0.205221,335.145,-33.166
2020-05-13 16:00:00,1.79299,1.4494,0.3464,321.247,-138.754
2020-05-13 16:30:00,2.09191,0.488984,0.198144,300.504,-77.5613
2020-05-13 17:00:00,1.46922,0.241519,0.176176,294.768,-134.639
2020-05-13 17:30:00,1.06003,0.112823,0.141433,299.453,23.4173
2020-05-13 18:00:00,0.658826,0.0506,0.116864,322.905,14.7688
2020-05-13 18:30:00,0.64782,0.0672,0.110035,307.844,7.61956
2020-05-13 19:00:00,0.93883,0.103268,0.11,295.331,5.77673
2020-05-13 19:30:00,1.03367,0.118556,0.172679,291.208,20.1432
2020-05-13 20:00:00,1.2168,0.175239,0.143951,284.871,20.4554
2020-05-13 20:30:00,1.45953,0.20061,0.198038,292.072,65.5057
2020-05-13 21:00:00,1.22633,0.193122,0.192429,298.359,31.1964
2020-05-13 21:30:00,1.49883,0.192703,0.179804,273.545,40.8747
2020-05-14 00:30:00,1.47286,0.0985,0.15444,263.756,33.899
2020-05-14 01:00:00,1.08813,0.111413,0.133347,272.982,24.2832
2020-05-14 01:30:00,1.35624,0.176238,0.195879,286.354,66.4141
2020-05-14 02:00:00,1.59889,0.201361,0.212647,279.486,64.0392
2020-05-14 02:30:00,1.18203,0.151436,0.16281,282.478,37.5246
2020-05-14 03:00:00,1.39748,0.190045,0.17672,273.34,57.1873
2020-05-14 03:30:00,1.58498,0.266575,0.231044,282.116,315.405
2020-05-14 04:00:00,1.87125,0.372627,0.240111,283.382,-454.671
2020-05-14 04:30:00,2.14514,0.427563,0.227499,282.502,-80.1779
2020-05-14 05:00:00,1.60345,0.427122,0.203376,299.625,-59.7061
2020-05-14 05:30:00,1.78245,0.394791,0.211994,322.633,-73.7328
2020-05-14 06:00:00,1.75508,0.804853,0.274992,292.165,-58.4731
2020-05-14 06:30:00,2.01857,0.89049,0.261224,301.975,-51.7368
2020-05-14 07:00:00,2.07104,0.980789,0.275682,300.521,-48.4347
2020-05-14 07:30:00,1.58828,0.919777,0.232034,296.467,-30.1268
2020-05-14 08:00:00,1.81615,0.877585,0.287857,304.531,-40.4399
2020-05-14 08:30:00,2.79113,1.29066,0.262421,254.164,-25.0822
2020-05-14 09:00:00,2.49681,2.50586,0.32686,280.223,-46.3216
2020-05-14 09:30:00,2.06582,2.00576,0.382756,298.81,-50.4807
2020-05-14 10:00:00,1.99991,2.84779,0.32805,290.034,-38.8048
2020-05-14 10:30:00,2.33461,2.56336,0.353674,285.558,-47.4102
2020-05-14 11:00:00,2.95738,1.65621,0.34625,281.008,-51.1249
2020-05-14 11:30:00,3.02168,2.43844,0.381664,273.436,-56.6404
2020-05-14 12:00:00,2.02231,2.20374,0.355838,302.014,-41.2832
2020-05-14 12:30:00,2.82515,2.35853,0.387674,274.01,-58.9042
2020-05-14 13:00:00,2.31793,1.71251,0.344711,306.872,-30.4933
2020-05-14 13:30:00,3.07243,2.13797,0.380784,286.355,-47.9933
2020-05-14 14:00:00,2.5782,1.97259,0.292724,285.713,-42.6236
2020-05-14 14:30:00,2.56974,3.05222,0.420198,288.965,-72.2639
2020-05-14 15:00:00,2.71561,1.19155,0.363676,277.074,-45.8578
2020-05-14 15:30:00,3.06825,2.22944,0.397888,289.906,-46.0468
2020-05-14 16:00:00,2.2081,2.1074,0.388167,280.787,-57.3748
2020-05-14 16:30:00,2.14933,1.4292,0.323691,306.59,-39.0253
2020-05-14 17:00:00,2.29382,2.69597,0.344733,267.412,-47.147
2020-05-14 17:30:00,2.07414,3.10316,0.292329,268.156,-80.4509
2020-05-14 18:00:00,1.34325,1.74916,0.297566,350.198,-133.068
2020-05-14 18:30:00,1.65079,1.12324,0.189981,248.395,-45.1483
2020-05-14 19:00:00,1.28074,0.325584,0.155717,280.022,-853.78
2020-05-14 19:30:00,1.28054,0.440855,0.23216,253.389,-91.9178
2020-05-14 20:00:00,1.0428,0.118767,0.133722,262.62,50.5978
2020-05-14 20:30:00,1.24034,0.0933,0.129223,265.178,29.9554
2020-05-14 21:00:00,0.943469,0.0213,0.0745,254.983,5.02391
2020-05-14 21:30:00,0.56137,0.125072,0.0911,226.861,5.7951
2020-05-14 22:00:00,0.564317,0.0185,0.0405,167.278,-6.24921
2020-05-14 22:30:00,0.843885,0.0492,0.0827,233.643,4.45359
2020-05-14 23:00:00,1.02679,0.0408,0.0889,249.906,6.75404
2020-05-14 23:30:00,1.24043,0.0806,0.12346,251.934,16.9198
2020-05-15,1.27754,0.0905,0.131266,249.796,16.876
2020-05-15 00:30:00,1.84127,0.198245,0.192115,259.345,66.2227
2020-05-15 01:00:00,1.95401,0.233565,0.189853,266.469,92.8587
2020-05-15 01:30:00,1.69932,0.178685,0.184943,268.507,81.4057
2020-05-15 02:00:00,1.43023,0.137169,0.160296,271.115,38.5751
2020-05-15 02:30:00,1.45959,0.154256,0.141715,270.409,43.4669
2020-05-15 03:00:00,1.68867,0.328617,0.22106,293.001,67.6944
2020-05-15 03:30:00,1.53821,0.236429,0.203128,302.934,138.438
2020-05-15 04:00:00,1.70521,0.314828,0.17909,281.184,-61.9397
2020-05-15 04:30:00,1.68517,0.308888,0.21863,280.543,-86.7937
2020-05-15 05:00:00,1.71952,0.353008,0.230735,282.31,-43.0997
2020-05-15 05:30:00,2.10399,0.61793,0.268075,285.321,-58.7728
2020-05-15 06:00:00,2.10886,0.688852,0.291257,294.383,-66.3439
2020-05-15 06:30:00,2.43394,1.4201,0.328922,284.528,-68.243
2020-05-15 07:00:00,2.21749,1.28145,0.325749,299.636,-59.5671
2020-05-15 07:30:00,2.38866,1.63254,0.396497,298.698,-79.6046
2020-05-15 08:00:00,2.3967,1.70018,0.287586,304.164,-36.7908
2020-05-15 08:30:00,2.81334,1.47011,0.350956,265.032,-53.1041
2020-05-15 09:00:00,2.57049,1.48684,0.313807,287.185,-36.1537
2020-05-15 09:30:00,2.30133,1.95041,0.318558,275.799,-28.1958
2020-05-15 10:00:00,2.50713,2.09199,0.327921,252.606,-25.7996
2020-05-15 10:30:00,3.23101,1.77217,0.283591,242.622,-11.6888
2020-05-15 11:00:00,3.32748,2.81793,0.351097,264.476,-27.1338
2020-05-15 11:30:00,2.75126,2.13294,0.318569,280.502,-22.3692
2020-05-15 12:00:00,2.70072,2.03487,0.373987,272.301,-35.8858
2020-05-15 12:30:00,2.91594,1.47973,0.332879,292.958,-33.9367
2020-05-15 13:00:00,2.90136,1.62055,0.367812,264.118,-39.2396
2020-05-15 13:30:00,3.09157,1.80862,0.331034,255.033,-28.1082
2020-05-15 14:00:00,2.54737,2.37274,0.360507,278.033,-36.7621
2020-05-15 14:30:00,1.80958,1.82196,0.402124,306.489,-73.4665
2020-05-15 15:00:00,3.67886,1.45615,0.364968,262.199,-49.8158
2020-05-15 15:30:00,2.51951,1.79496,0.358241,267.582,-32.2818
2020-05-15 16:00:00,2.33281,3.91288,0.342799,268.566,-48.2225
2020-05-15 16:30:00,1.46658,0.92539,0.240301,337.77,-28.7979
2020-05-15 17:00:00,1.15079,1.4957,0.25924,258.191,-57.4473
2020-05-15 17:30:00,2.80771,2.15776,0.391147,227.898,-100.747
2020-05-15 18:00:00,2.69711,1.68462,0.252865,189.446,-32.0161
2020-05-15 18:30:00,2.36968,1.02978,0.264079,223.112,-32.2116
2020-05-15 19:00:00,2.17847,1.0159,0.258494,238.998,-66.4673
2020-05-15 19:30:00,1.75867,0.344391,0.238496,228.403,-111.405
2020-05-15 20:00:00,1.25018,0.15329,0.10501,223.055,55.1832
2020-05-15 20:30:00,0.854272,0.0507,0.0614,188.423,2.47784
2020-05-15 21:00:00,0.98638,0.0847,0.0555,151.004,7.45541
2020-05-15 21:30:00,1.66923,0.129965,0.095,156.581,9.80184
2020-05-15 22:00:00,2.17407,0.240956,0.163158,169.336,195.866
2020-05-15 22:30:00,1.5839,0.102945,0.100738,177.114,23.6601
2020-05-15 23:00:00,1.28398,0.0974,0.11899,191.646,18.3049
2020-05-15 23:30:00,1.52985,0.163975,0.17354,211.157,46.1716
2020-05-16,1.3032,0.109751,0.144517,215.344,40.6905
2020-05-16 01:30:00,0.579648,0.0617,0.0642,211.756,2.89499
2020-05-16 02:00:00,0.444622,0.0238,0.0432,164.459,-2.10162
2020-05-16 02:30:00,0.376703,0.0273,0.0344,175.458,-17.7365
2020-05-16 03:00:00,0.620715,0.0604,0.0488,219.828,5.28148
2020-05-16 03:30:00,0.728982,0.0311,0.0571,208.193,4.74436
2020-05-16 04:00:00,1.2715,0.0685,0.116792,237.017,16.1116
2020-05-16 04:30:00,1.43522,0.0858,0.134285,250.421,-111.407
2020-05-16 05:00:00,1.58676,0.212977,0.176877,257.53,-34.8307
2020-05-16 05:30:00,1.39007,0.1318,0.132529,258.901,-35.5228
2020-05-16 06:00:00,0.862487,0.316077,0.118872,265.96,-9.32616
2020-05-16 06:30:00,0.863346,0.467241,0.216149,285.997,-30.5461
2020-05-16 07:00:00,0.691771,0.193752,0.194585,27.9851,-15.566
2020-05-16 07:30:00,0.257656,0.348269,0.101697,219.61,-1.70927
2020-05-16 08:00:00,0.145481,0.754126,0.14104,17.4716,-4.06112
2020-05-16 08:30:00,1.40629,0.534308,0.123863,196.198,-2.38566
2020-05-16 09:00:00,1.68003,0.672064,0.114751,225.255,-1.49744
2020-05-16 09:30:00,1.46826,0.117131,0.132433,262.534,-8.29039
2020-05-16 10:00:00,0.444411,0.577754,0.305746,214.987,-46.7825
2020-05-16 10:30:00,0.917318,0.278683,0.170258,17.0843,-5.30634
2020-05-16 11:00:00,1.16158,0.775499,0.0893,1.61242,-0.72814
2020-05-16 11:30:00,0.850587,2.28605,0.240892,328.436,-12.6023
2020-05-16 12:00:00,0.331782,1.91762,0.383331,280.649,-47.741
2020-05-16 12:30:00,2.3471,1.95222,0.326393,227.351,-25.1588
2020-05-16 13:00:00,2.55394,1.21379,0.318465,221.301,-36.8349
2020-05-16 13:30:00,1.43111,0.908554,0.194975,225.414,-8.53392
2020-05-16 14:00:00,1.59879,1.10586,0.229875,93.8073,-40.7458
2020-05-16 14:30:00,2.79236,1.15446,0.330933,108.11,-69.147
2020-05-16 15:00:00,3.06734,1.10645,0.254193,137.408,-74.5604
2020-05-16 15:30:00,2.69272,0.527069,0.216596,145.38,-137.455
2020-05-16 16:00:00,1.84635,0.326529,0.221205,171.528,0.551978
2020-05-16 16:30:00,0.727289,0.238189,0.0818,132.046,-1.92347
2020-05-16 17:00:00,1.32009,0.124938,0.142716,235.719,-10.8358
2020-05-16 17:30:00,1.47657,0.148558,0.152198,256.085,-12.077
2020-05-16 18:00:00,1.02648,0.128054,0.145748,61.4244,-11.1021
2020-05-16 18:30:00,1.09613,0.123452,0.12194,70.8143,-9.09326
2020-05-16 19:00:00,0.697034,0.0456,0.05,79.6284,-2.38199
2020-05-16 19:30:00,0.670817,0.0415,0.0338,68.7005,-1.19058
2020-05-16 20:00:00,1.00806,0.192462,0.0955,65.5593,20.0683
2020-05-16 20:30:00,1.01558,0.0989,0.126876,97.0837,31.316
2020-05-16 21:00:00,1.08526,0.0966,0.141964,105.368,73.1183
2020-05-16 21:30:00,0.856999,0.0966,0.083,108.662,15.8474
2020-05-16 22:00:00,0.584616,0.198981,0.103201,94.4267,9.64304
2020-05-16 22:30:00,0.622158,0.0713,0.0646,141.42,4.65908
2020-05-16 23:00:00,0.503657,0.122332,0.05,128.729,-7.03273
2020-05-16 23:30:00,0.329835,0.089,0.233967,87.0868,41.3074
2020-05-17,0.232834,0.0438,0.165023,41.4786,22.7788
2020-05-17 01:00:00,0.354224,0.0333,0.0618,159.078,124.131
2020-05-17 01:30:00,0.120399,0.0265,0.0924,224.744,-16.8478
2020-05-17 02:00:00,0.436665,0.00395,0.0704,11.5082,-11.1022
2020-05-17 02:30:00,0.107308,0.032,0.0708,56.9945,-20.5126
2020-05-17 03:00:00,0.076,0.031,0.0827,72.0767,-6.91088
2020-05-17 03:30:00,0.216669,0.0187,0.083,44.6471,-4.80666
2020-05-17 04:00:00,0.59164,0.0138,0.0902,12.054,-24.0251
2020-05-17 04:30:00,0.657298,0.0136,0.0702,13.6279,-17.8027
2020-05-17 05:00:00,0.88784,0.0259,0.0825,13.9285,-8.16364
2020-05-17 05:30:00,0.785499,0.0705,0.108018,357.94,-19.9935
2020-05-17 06:00:00,0.923929,0.14744,0.106254,340.171,-18.2196
2020-05-17 06:30:00,1.20346,0.423036,0.147016,355.348,-25.6825
2020-05-17 07:00:00,1.5001,0.243601,0.162321,1.98889,-18.4465
2020-05-17 07:30:00,1.84572,0.467733,0.234691,7.31081,-38.6312
2020-05-17 08:00:00,2.09812,0.536827,0.20765,7.3807,-21.7052
